id_transacao,nome,email,cartao,data,valor,localizacao,ip,fraude
e1bdf5f6-f527-4bba-8eb7-7a04b82f36ab,Michelle Mccall,randyhernandez@example.com,4062921857052216947,2025-05-21 12:41:02,1974.43,Davidbury,98.242.144.173,1
7f7e2143-b3b2-43f3-a8b4-32df369c4196,Jacob Young,walterjames@example.org,4303400647295193,2025-05-20 13:46:41,2167.13,East Grace,109.85.20.92,0
9e3452cc-b7bc-40c0-a803-2652bb92e095,Brittany Brown,duranmark@example.com,3523663045180301,2025-05-16 21:19:56,2665.21,East Joshua,51.141.70.103,0
a194404b-df95-4618-bd59-6f44a2fffcd4,Tyler Howard,johnavila@example.com,36834668404726,2025-06-06 10:13:53,3355.07,South Arthur,95.52.232.248,0
880cea34-9167-468f-80aa-40cae881ea8b,Tina Gibson,patricia03@example.org,213168174123107,2025-05-17 18:51:35,4953.59,New Dianeland,58.241.2.142,0
e4241abd-7c8d-47dd-9869-5057427ff472,Jackie Hale,elizabethwarner@example.net,4311291883764,2025-05-13 11:52:11,1109.56,North Johnchester,11.221.145.32,0
051fc6d7-68ae-40f1-8ce5-922e689f0278,James Mcbride,iatkins@example.com,213193974221422,2025-06-03 02:47:35,538.48,Lake James,28.60.118.153,0
f0a79bc2-ff7e-42fc-b6d6-860d1fd843f5,Charles Tucker,richardsrobert@example.org,3539014092795215,2025-05-21 21:11:24,2713.51,West Rebeccatown,72.60.2.22,0
cb246cf2-0cc8-41e8-8669-29bcdb8131a2,Jeremiah Berry,mjames@example.com,4080383446224441717,2025-05-23 21:33:00,730.26,Grayside,115.252.198.63,0
44318ef2-cdd3-4d7e-a8dc-1d503c7b9480,Joshua Smith,nathaniel40@example.net,4091858209515637,2025-06-03 07:43:31,4249.25,New Ericmouth,80.248.179.7,0
4444fd22-a9b0-4c1d-ad51-debfc0c34ebe,Joseph Carter,sandrawatson@example.com,38870121607842,2025-05-21 20:16:53,291.73,Hesshaven,214.37.106.28,0
74a7b7db-0d2c-4f01-8389-47300724ee0c,Emily Todd,cjones@example.org,30593637779107,2025-06-01 05:02:18,1623.89,Amyfurt,195.14.215.143,0
a4dabefb-fbe0-44e3-8af2-d8f839a5addd,Colleen Allen,jennifer05@example.com,3558479003823248,2025-05-25 04:35:46,3580.95,North Austinland,210.75.224.106,0
058fda90-e678-466f-9260-1d3a4a2a8e9c,Charles Wilson,josephyoung@example.org,3520548413991137,2025-05-21 03:39:47,2605.78,Reynoldsport,122.131.105.167,0
4888143f-cc45-4943-bebd-15a3a2e434d0,James Berger,donalddouglas@example.net,4619780103841500,2025-05-23 14:52:26,2042.75,Powersville,131.48.95.167,0
4b49ecd2-fa32-4b8f-8d33-d3d4f5c32528,Taylor Hill,oconnorstacy@example.org,213131320565068,2025-06-05 23:26:13,1835.71,New Matthewview,222.70.198.160,0
9d41658b-ad68-4b8a-94cd-4c4b63a0bfb6,Lori Rhodes,zbrady@example.com,4371674503785,2025-05-22 02:06:35,3975.47,Jenniferstad,42.0.200.61,0
7b096ce9-8919-4298-a35f-5314ced015a0,Kathryn Weber,fitzpatrickshelby@example.org,4413464247965842,2025-06-02 15:47:21,1676.76,Jamesmouth,129.113.91.57,0
347559b1-2d83-4d75-826b-4c4379072e2d,Joseph Hughes,barry81@example.org,6556722209802192,2025-05-24 08:06:35,1862.5,Geraldbury,69.164.150.198,0
72df2c20-0f6c-47d9-8611-d5fed17b1f94,Blake Garcia,amy54@example.net,30340608055962,2025-06-09 16:51:40,2551.93,Penaview,134.48.104.178,0
66644a68-6e29-4934-919a-6a64ac3f72fe,Christopher Campos,amorris@example.org,3570736299657422,2025-05-30 16:46:22,429.52,Janicemouth,193.23.81.194,1
a167d081-2ef9-4716-a06d-1538540e627a,Kristine Roy,rmoreno@example.net,4854308230954188,2025-05-23 11:10:33,4476.69,Port Elizabethland,34.155.179.21,0
e3a8e29e-5da3-4cd5-94cf-e6e5c69a04b9,Willie Drake,nturner@example.com,349342738815576,2025-05-13 22:57:42,1058.48,East Joseph,94.0.189.13,0
4a62058e-ac14-4019-886b-1bbe45cc6f94,Heather Reynolds,patrick25@example.com,30285455150517,2025-06-09 04:34:03,1506.69,Port Franciscotown,179.112.117.62,0
b76bdeb7-5eb2-46c2-96d2-1f427b6347a5,Ruth Evans,lloydricky@example.com,4049446140769,2025-06-09 15:39:26,406.78,Stephanieport,27.208.144.180,0
bba02749-bd87-48ba-8d0e-22fc6c01008a,David Hernandez,njohnson@example.net,4707524867286,2025-06-04 21:58:18,1602.46,Lake David,47.144.69.63,0
2b693695-3b46-4e29-b510-ca55aa1225cf,Kelsey Decker,grosssamantha@example.net,2700590464130664,2025-06-06 16:48:31,1355.54,South Marissaton,100.209.89.103,1
7a2caf34-bd8d-40bf-9765-975a6a5d36f6,Terri Johnston,melodygarcia@example.net,4633139020563876032,2025-05-14 04:45:09,2089.72,Vernonberg,189.55.191.20,0
09d98d3a-3399-4666-bb37-de0685a243aa,Morgan Johnson,matthew34@example.org,3534878697851507,2025-05-30 15:43:10,2010.35,Lake Amyville,87.188.219.193,1
6c76f852-eb7f-4769-84bd-b6c932f9e1ad,Ryan Bennett,andrea41@example.org,30407901563032,2025-06-08 16:17:33,161.33,Mcgrathfurt,159.126.12.120,0
527dcbde-d699-4d0c-b53f-df27913e6afe,Loretta Miller,williamsheather@example.com,4533853506718048,2025-05-27 02:22:40,430.77,South Markhaven,140.131.251.16,1
4d17d6db-d2e7-40de-bd3f-9b9ed608f110,Heather Cross,alexisflowers@example.net,3531466400116245,2025-05-16 01:58:29,1370.13,South Lauramouth,193.82.205.156,0
a3210b07-04eb-4cf3-af2f-322861be5527,Douglas Duncan,charles35@example.net,213118121952512,2025-05-13 10:16:31,2541.74,Billybury,50.141.161.222,0
ff582c9e-866a-4b65-887a-18217eaff06d,Sandra Gutierrez,lindariggs@example.org,341043415014768,2025-05-28 09:11:04,4037.83,North Jasmine,81.197.194.19,0
11f54b90-1011-4370-bd75-d8c64d0d3e35,John Hensley,stephen49@example.net,3581362565279838,2025-05-22 12:38:57,2188.43,Evansside,197.157.26.131,0
554056ef-d79a-4e03-ab8b-4bb0b753ca50,Justin Odom,sandraromero@example.com,570936994195,2025-05-21 09:29:39,4465.67,Robertbury,101.225.229.105,0
bbab01c5-6ba4-4bf4-9944-0ae90c7cacf4,Jay Farley,santanamary@example.org,4616683189056693280,2025-05-20 06:33:30,689.81,New Kendra,22.46.124.220,0
aa597c3d-9a8d-4ec5-92e5-1249c0b74e52,Katrina Carter,wgreene@example.com,2289043789346317,2025-05-14 01:12:26,3552.92,Herreraside,38.200.93.139,0
0e91800a-6237-486c-a2eb-8a43b601407d,Charles Edwards,daviddavis@example.com,180048915426853,2025-06-08 00:13:31,3812.67,West Kirstenborough,28.242.20.73,0
8c2f3e27-c566-43b4-8a2c-a15b60d6c322,Destiny Johnson,raymonddonaldson@example.net,4747483655546,2025-05-19 22:59:38,1515.36,Larryhaven,193.82.187.88,0
19ef64d2-c6a9-4c54-a215-7f792344554e,Barbara Huang,patrick65@example.org,3578490095137161,2025-05-24 00:25:28,3208.6,West Benjamin,190.254.58.90,0
d2d63226-6022-410a-8d2b-14640d64d74e,Willie Sanchez,lindseyjohnston@example.net,6011613949855179,2025-06-07 14:09:09,683.16,Karenborough,159.234.177.121,0
d5d2b069-b98d-46a4-9e23-c56df54e1604,Kristie Lucero,nathanrobinson@example.org,180047772821396,2025-05-22 18:37:29,4174.22,Kristiview,64.248.175.3,0
65b5f10e-bd7e-4d93-a86a-96f7e293e509,Nancy Williams,nmartin@example.org,180070454641239,2025-05-25 15:43:00,3045.63,New Jenniferland,47.101.215.183,0
5730c28e-9c1f-4264-860c-2f5ed879adac,Veronica Perez,william38@example.net,501809020750,2025-05-21 22:32:21,4281.14,Curtisview,212.218.91.181,0
34e9cd61-e0e9-48e1-a2f0-3eabab2ef2ab,Randy Lane,rlam@example.com,4990259023404,2025-06-08 03:22:03,2062.2,Davidsonfort,163.121.175.156,0
180ac448-a0a0-4295-98ac-762987dc11c3,Tina Richardson,amartinez@example.net,4035185671280980,2025-05-27 12:27:12,2758.1,Julieville,72.202.172.179,0
3d9939b5-90ec-4b19-abf0-bdd90264766e,Michael Jennings,pdavis@example.com,2472520515031567,2025-05-24 01:58:58,4137.09,Lambborough,85.46.84.92,1
bfed160d-4dec-40e6-9b71-b9fbabba989c,Melissa Wiley,anthonyweber@example.net,4447020654008565,2025-06-07 13:27:26,2180.12,Darrenside,13.210.31.217,0
7980a221-fdc7-41bc-a93a-400a2b0e6278,Alyssa Garcia,greenjason@example.net,3512040473235985,2025-05-17 12:55:25,1217.75,Danielberg,52.162.213.54,0
8a38acce-f2ca-4deb-9a82-4f169b2d20a7,Michael Wagner,kerrmichelle@example.com,576983566281,2025-05-31 03:21:55,1479.48,Port Shannon,62.32.234.6,1
7d469dad-3f4a-4c13-b8dd-cc46272ebec5,April Johnson,colejoshua@example.net,3563411731142172,2025-05-31 03:43:43,2894.26,West Dan,30.206.245.169,0
83bb96e0-d4ee-429c-82e3-75edec0c0664,Andrew Mccoy,qgibson@example.net,4608098249440,2025-05-11 08:04:10,3699.19,Lake Michaelhaven,57.4.191.28,0
635b8fd6-47d4-4d4c-9bf8-18e6901470d8,Timothy Lee,xgarcia@example.com,6562461068910331,2025-05-28 10:03:25,1932.14,Bryanmouth,179.61.194.99,0
0833043b-8390-4e51-b781-e96118aef117,David Hebert,bhall@example.org,676189507855,2025-06-03 05:47:41,2348.85,Andreashire,15.76.144.172,0
33f53088-4cb3-4c00-bc15-0e1ad28023b6,James Clark,virginiacastro@example.org,2411027279879219,2025-05-21 23:35:41,529.98,Debbiefort,189.72.41.183,0
4d164467-217d-4e97-afa2-06d7fd78a178,Anna Wilson,karen10@example.net,3505503102816052,2025-05-24 22:54:14,3268.81,Milesville,107.94.29.165,0
414b50d4-e9f5-426d-b61e-a9079b991a31,Elizabeth Evans,wendy26@example.net,2249436164896162,2025-05-29 20:31:03,1905.42,Jamesland,123.95.241.81,0
71d32edd-8042-4e25-99a8-85036b44ecf7,Michelle Ramos,fgordon@example.com,3595652253480878,2025-05-11 12:50:33,604.87,Salazarland,178.62.224.102,0
d6dc3f7d-b0f6-49db-afc3-d32230395b98,Frances Sanders,michaelfrazier@example.net,3566155405501372,2025-05-20 12:27:07,2763.25,Danielhaven,64.182.199.242,0
a58e2d97-7c4d-4079-a9ae-7313223b5a7a,Julia Garcia,pjennings@example.com,4557646402441,2025-05-24 05:52:35,3564.04,South Sheriton,149.112.186.102,0
e3476806-6e37-4a1f-a0c2-1baf00ecc4f6,Bryan Robinson,vhawkins@example.com,3559375096442491,2025-05-26 11:47:12,3900.68,Lake Matthew,75.35.199.57,0
dd5c51fc-b2bb-461a-9bac-dbf49491e16d,Alicia Hudson,beverlymartinez@example.org,346525844640481,2025-06-01 11:30:13,3347.37,Hickston,196.174.192.106,0
e02b14a8-6bca-458d-8bd7-25baa5b2b938,Stacey Armstrong,tonya96@example.net,4429680706919986,2025-05-15 03:08:23,2490.1,South Nicholaschester,20.38.41.201,1
e7b0b850-e32a-4789-878c-16457020e0fd,Eric Cruz,aprilbrown@example.org,374422096137280,2025-05-15 02:08:34,3753.23,Websterview,131.15.76.234,1
b7859277-489d-4b68-96ac-9940f5af2267,Joanna Palmer,michael21@example.org,30260062696269,2025-05-20 14:52:24,1644.63,Nicholestad,120.14.59.240,0
6c9ae7e8-848f-48b5-85b7-4828c7abdae2,Tamara Ward,smithdavid@example.net,4900072389577,2025-05-20 20:29:28,4396.36,Debraview,197.42.179.70,0
59a5c0c2-ae4c-4695-98be-002276281ecf,Matthew Wright,breid@example.net,6537044991156867,2025-05-29 11:09:15,4726.09,Port Maria,199.161.37.180,0
cf5f1f4b-e66b-43f8-a977-7434664ac783,Sandra White,kevinnelson@example.net,3587479550255419,2025-05-12 12:34:34,4979.63,Riveraton,180.75.12.182,0
7f71fc29-3e76-4844-8b49-e39e808d924e,Justin Clark,tracey43@example.org,565198437677,2025-05-19 10:55:52,3770.39,Marychester,130.92.72.72,0
7ed53db2-ef05-4ae1-9f90-dd8f44ebd072,Crystal Shepherd,zwilliams@example.net,4257860945934411,2025-05-29 08:54:10,3089.65,New Pamshire,85.194.104.121,0
c04c3fa4-3a9f-4ad1-a08f-04286bfb9397,Joseph Kline,donna62@example.com,3563954670859512,2025-05-14 08:08:55,1326.2,New Vickiton,32.217.217.133,0
16a33c17-badd-4343-9a33-35597b4abc8e,Nicholas Wood,matthewrios@example.net,30231904472383,2025-06-01 09:45:23,3260.49,South Richardhaven,119.185.217.235,0
2bf7d260-0b38-4441-aebe-72a8ebb4aa61,Mr. Paul Aguirre,ldavis@example.net,676262868836,2025-06-04 06:07:43,2162.66,Lake Mary,130.81.28.8,0
bb8c6198-e929-4d27-a0b9-d584eedeb758,Jesse Mendoza,lorikhan@example.com,30558016723745,2025-05-17 15:05:09,1351.44,Reneeshire,107.35.83.43,0
ca7ccd82-3530-4743-a638-89dfff8bddc4,Denise Perez,kayla86@example.net,30239878314341,2025-06-02 15:51:55,1396.71,North Christopherfurt,64.196.180.233,0
f232ca5e-a6c3-4169-8fb6-490ec2ab83fe,Samantha Rhodes,frenchjoseph@example.com,2263942409386373,2025-05-21 07:12:30,416.33,North James,28.54.224.23,0
e01ad775-2b87-4f22-adb3-ddae5583b0dc,Elizabeth Frazier,mjohnson@example.net,30302284154329,2025-05-23 21:38:54,2593.2,South Rebecca,14.119.201.166,0
653f4776-4af6-4fee-bf29-c89137b0987e,Melanie Jones,zkhan@example.org,6011270077205196,2025-05-14 10:42:32,463.84,North Briana,107.12.184.51,0
9d4fd744-ed6e-4c17-8f97-27afcffc7f09,Michael Snow,paynelinda@example.org,4543360357320426789,2025-05-18 23:24:13,1021.05,Dixonville,155.128.227.222,0
bf201e34-cc40-4f65-8253-711b54cfe305,Melinda Harrison,jeremiah27@example.net,30088517151501,2025-06-05 23:57:51,4181.8,Davidberg,181.111.149.31,0
c732cd5e-0835-4255-8f89-ee674bfb0230,Brian Huff,stanleyadrian@example.org,4070732245825554,2025-06-05 15:39:04,539.22,Port Stevenside,8.213.50.197,0
a7b6407b-9194-4c38-8dbe-435158a1e758,Roger Burns,santoskayla@example.net,30284108076294,2025-05-22 22:56:05,2965.42,Lake Chadborough,22.4.119.86,0
726ff7ff-280c-4042-9b65-e6a0fbdb4d6d,Bruce Williams,mackenzie86@example.net,4364299488155252854,2025-05-20 01:28:28,2154.69,Chaneyberg,5.25.203.177,0
446a5ac4-768c-4f6e-b998-3d016351fe43,Jared Sanders,ryan05@example.net,4931273405509959204,2025-06-01 10:58:02,810.41,Smithland,176.23.144.192,0
f32b220a-61a3-4482-bdd0-90a87ed510ac,Morgan Le,thomas81@example.com,3500625314404792,2025-05-31 18:52:16,3249.37,Port Thomas,54.76.156.175,0
76cdb5f5-9191-4cc0-86c1-35b1a1d96c44,Jeremy Brown,rmendez@example.net,375167228690537,2025-05-17 23:30:18,4966.41,East Jasonborough,195.189.137.102,0
995fee32-fdb6-4a54-8abe-14224aaa9363,Cynthia Brown,ksmith@example.com,3518287381848292,2025-06-07 03:27:48,4571.25,Port Adriennetown,42.72.245.211,0
207fd5fd-5145-4191-9a19-50213d52f999,Kenneth Lee,greenkristy@example.net,4448732442824,2025-05-16 09:54:11,1774.59,New Emily,158.213.40.110,0
97693db3-0da9-403e-a8b7-d4f4b8d36555,Mr. Christopher Campbell,joshua65@example.org,348908107162476,2025-05-16 12:09:19,4960.16,East Debrafort,27.78.217.181,0
944c7aa1-1b81-435a-b36d-f11ed86e4ce7,Joshua Wright,gonzalezarthur@example.net,36290525957101,2025-05-29 11:10:31,4026.02,Port Davidfort,11.227.241.60,0
0f176e73-f215-41db-b453-3750a6481fe2,Allison Mason,gentrychristine@example.org,4238545610696946185,2025-05-14 16:04:13,420.92,Aimeetown,215.229.249.99,0
7e197d06-14f3-47cd-aa8b-9fb29c301960,Steven Clark,stevenwilliams@example.net,36027009746869,2025-05-30 14:00:24,781.4,West Jamesland,20.225.123.57,0
25cf3009-fbae-4b1f-ba75-6b9753e5f372,Paul Mack,florestanner@example.org,6011220158712735,2025-06-04 14:28:46,677.24,Greenehaven,207.213.84.3,0
3a4f165e-9cbe-4ac2-8a32-6ea1924306d7,Tammy Cox,amandadixon@example.net,343133831664672,2025-05-31 03:22:51,2252.06,Martinezhaven,110.152.241.213,0
8fa58193-9cfa-4f51-ad85-205c3831271a,Melissa Johnson,igrant@example.org,213166040509673,2025-05-29 02:16:16,4443.07,Johnchester,199.48.85.78,1
23e8781a-b772-4687-b7ab-9a0ea1eeb700,Valerie Nichols,xanderson@example.org,30042487087740,2025-06-03 01:08:36,3477.7,Port Tammy,10.58.167.36,0
3e2493c7-34f6-4cf3-8971-42dee797fd93,Thomas Newton,russelldiane@example.net,180027673690082,2025-06-01 01:40:54,1984.48,New Melissaport,214.109.55.66,0
61925ccc-75c7-459e-9793-c9726857c7c6,Rita Watts,angela63@example.net,30127250697278,2025-05-14 10:39:41,1853.24,New Susanborough,214.46.97.176,0
e0b2d5af-115b-4620-9c51-89e9343ce74e,Sean Schmidt,ztodd@example.net,213143301450863,2025-05-24 03:33:58,2833.71,Lutzville,26.160.39.201,0
8320534e-3a9e-4c3c-b992-58b8ebdd0916,Kristin Cook,bakerchristine@example.net,639082539557,2025-05-24 03:58:06,3548.44,East Aaron,64.108.158.130,0
92fc043e-b687-4c4c-859e-cc47eac85c1f,Jennifer Wade,orogers@example.com,4894995610957526,2025-05-11 08:51:39,3933.83,Angelhaven,101.129.95.41,0
e650edc9-e971-4684-af2e-0b1636194999,Nicholas Jordan,nancyanderson@example.net,4687823436233,2025-06-06 09:26:23,2938.95,Port Patrick,109.103.163.243,0
8d97ac19-173c-420d-80e7-96aaf8e32702,Karen Mccall,qclark@example.com,3570972955207307,2025-05-16 13:07:11,4653.27,Kevinstad,99.223.56.20,0
af88c1f7-c893-4789-862d-1195324a458d,Aaron Bradley,kscott@example.com,370876127771751,2025-05-22 01:40:57,3336.39,Richardstad,205.208.233.16,0
4a636fb5-11ae-4df8-bcb1-73b2240a4424,Christina Lester,hickstaylor@example.net,4562586832766265,2025-05-18 03:47:22,3688.8,Angelashire,176.46.16.4,0
71c24cfd-2a16-40be-ae85-e22c3c1c0451,Ariana Rangel,kimberly59@example.net,6513406532326242,2025-05-27 17:07:08,2955.89,Grahamchester,165.238.0.110,0
3618c69f-6477-4cb0-82dd-be9e540da560,Adam Thompson,onelson@example.org,2253299853769030,2025-05-16 19:36:13,456.98,Mortonport,198.179.116.3,0
01a73d43-33dd-46bf-80ae-c1f36c930c31,Brendan Henson,leemaria@example.org,5175391141412313,2025-05-24 20:06:58,3291.67,Duncanfurt,162.172.33.102,0
095da7e3-9203-4596-bf0f-35b13d5194b9,Peter Anderson,kristenturner@example.com,213132338942612,2025-05-17 05:38:08,773.24,Laurentown,92.22.66.34,0
59626c0c-ac40-4d01-9960-0805092f3da9,William Long,amanda41@example.org,30356761767292,2025-05-12 21:41:03,3031.73,North Scott,212.141.124.177,0
4503197b-25c8-438c-b9c0-4eacf9dbf20b,Tina Hernandez,cdavenport@example.com,4957657104854,2025-06-02 02:50:14,3796.5,East Katherineborough,20.91.7.251,0
298b984f-dc8f-4a8d-aab4-b84d5d4bb033,Paul Kim,hlewis@example.net,4484346004019536215,2025-05-28 14:43:27,726.4,East Keithville,101.171.72.83,1
c82ef6de-6576-4af1-b1f8-7164d12b7cc2,Jocelyn Wright,jasonturner@example.org,6578062832933575,2025-05-16 06:06:56,2385.41,Valeriemouth,187.41.203.196,0
9b51370a-ca9d-4041-a0d7-6742129bd2e9,David Nguyen,kara49@example.net,639046693425,2025-06-08 18:20:35,75.48,Mariachester,22.62.192.6,0
b30b8a3f-8c2b-414e-a001-727995f9bbdb,Robert Phillips,smithkelly@example.org,3529400716108053,2025-06-01 00:16:13,3688.23,New William,170.94.116.226,0
9c6f7176-797d-49c1-b645-c578e669b797,Tracey Walker,sanfordjulie@example.com,4079309737027147,2025-05-30 16:36:19,3883.6,North Nichole,90.115.96.191,0
23f3b6d1-c06b-4c55-87c3-c02e65ee790c,Mark Carey,xleonard@example.com,213169510881648,2025-05-18 11:48:46,3310.09,Margaretchester,186.251.142.180,1
417c6c8c-0c1b-49a3-8978-223bbbb7c771,Peggy Martinez,anthony57@example.org,3590657695175338,2025-06-05 08:59:06,4427.04,Salinasberg,24.194.121.106,0
38a1bd53-23d4-49fc-b6cb-2c754f54620e,Christopher Shea,jgonzalez@example.org,3573909981280293,2025-05-19 18:37:19,2556.69,North Nicholas,104.180.7.129,0
36c47135-5113-4fb2-a1c9-4f5815543437,Donna Cobb,derek81@example.org,060449424294,2025-05-26 01:57:53,839.25,Nathanielfort,37.131.230.74,0
ec12fa26-cc9a-4b88-9daa-6f8bcebae6dd,Jennifer Hunt,heather00@example.com,370327770970399,2025-05-24 10:26:22,3251.91,Steeleland,181.17.139.205,0
8b9a71e6-96b1-47f6-98ca-331f7620fb5d,Kylie Smith,jamesvelazquez@example.org,4662857411550,2025-05-29 21:21:13,4393.59,North Troyside,56.253.235.195,1
a01642ff-23d4-45e3-b4a0-fe0bb2be0a94,Kara Stone,mmaxwell@example.net,180027008282308,2025-06-04 10:36:41,4737.74,Dickersonton,185.20.221.190,0
166fac9a-ee61-4072-8c00-de07d7a9da10,Anna Wright,uking@example.com,3514969598631116,2025-06-08 06:03:00,2314.83,Loriside,71.44.225.125,0
9d93565a-dd64-4fdc-9381-a54bd7173a16,Renee Lyons,smithmichael@example.com,30370988580529,2025-05-27 20:27:12,4958.75,Katiefurt,183.249.232.101,1
f790e908-4b2d-4466-b290-74d84265a5fd,Katherine Bryant,uriddle@example.net,3585253931920179,2025-06-03 07:57:58,4329.22,West Williamville,54.198.189.71,0
98f34ef2-b1b1-4ffe-a9fd-697361388222,Natalie Gonzales,jessicarichardson@example.net,4647936482110,2025-05-24 21:56:03,4545.89,Port Amy,139.212.252.122,0
78fff66b-2e0f-43c1-90a3-c5d38bd12346,Arthur Huffman,flemingjeremiah@example.net,344987756571322,2025-05-17 07:33:50,4364.63,Brittanyview,11.253.161.69,0
8dc2119b-c50e-42a7-878e-48d177040537,Lisa Morrison,cherylpierce@example.net,3597553185169373,2025-06-08 00:44:24,2785.7,Brownchester,91.219.237.125,0
40243aba-d547-4be5-a3c8-4ac17b7af156,Kathryn Moore,thomasdanielle@example.org,4447650876947913328,2025-05-16 07:29:17,3612.63,Lake Bryanberg,161.201.178.69,0
76bdb707-8301-41d0-b09a-e0b00b045e85,Rhonda Miller,stacykelly@example.com,3511271575761062,2025-05-20 08:21:53,674.3,Cameronton,120.174.170.81,0
90f500b6-631b-4cd4-bd32-8b8c81987a1d,Jason Kramer,wadams@example.org,6519014578493068,2025-05-15 16:32:31,520.18,East Edward,215.68.235.170,0
8a72b5d7-8320-4cfd-b136-841f8068523a,James Sandoval,reginaldellis@example.com,341968077110845,2025-05-14 16:02:17,2481.32,North Timothyberg,56.45.70.8,0
deb1e354-e45a-4308-96c5-9c01ba8d6a76,Christy Moreno,hacosta@example.com,675906921373,2025-05-22 15:03:00,4790.76,Lake Tonyberg,113.59.197.182,0
5caf2276-6039-45a4-9fa5-f03c6debebe4,Joseph Wallace,juliedoyle@example.net,6560301525631082,2025-06-01 17:23:43,1541.25,South Christopher,177.203.121.88,0
857be1f7-13a4-4dd4-a7ed-cca78fc6aa69,Kenneth Mclaughlin,kirk36@example.com,375540142512773,2025-05-12 02:05:17,3609.24,Thomastown,158.59.124.190,0
a9144a92-ef5b-4e3f-8ff0-f06039eb0d19,Jeffrey Wong,abigailblack@example.net,4960030233889960,2025-06-08 21:31:41,2632.17,Thompsonmouth,132.189.202.220,0
c59c1b32-a7a0-4c5e-a385-e4d321dca220,Jeffrey Jenkins,johnsondonna@example.org,4187799004695433977,2025-05-28 07:35:30,4520.08,Jennifermouth,219.170.150.72,1
cc583741-1eef-4fda-8a0f-ba0bb11e4715,Grace Mercer MD,deniselopez@example.net,3540626191250565,2025-06-01 15:24:54,4161.87,Colefurt,80.129.181.146,0
beacefb0-b957-495a-aca9-a14650af7426,Steven Johnson,melissaperry@example.net,3555752786060565,2025-05-18 20:53:25,232.21,West Jofort,96.113.83.2,0
5553e086-0322-48b2-95c1-56659bbb71eb,James Hall,alejandrohammond@example.org,3585612199682831,2025-05-11 04:06:39,144.26,Melaniemouth,81.82.116.35,0
cd75f32d-2f81-49e7-9dea-f42f787040b9,Diana Fields,valerie09@example.org,4496008707107,2025-05-29 20:45:13,727.71,Natashaside,89.76.241.88,1
8c59f816-8cfb-47be-b35e-0cf29a8e76af,Taylor Bender,marypennington@example.net,676283423199,2025-05-31 21:08:58,2729.52,Carolland,85.243.150.128,0
83da5643-ccc6-4d19-9b44-b412dd0c92dd,Christopher Palmer,patty73@example.net,6532126136137608,2025-05-25 22:25:29,1217.71,Alyssahaven,47.226.32.112,0
8159f379-ae95-4dff-ba8d-c41ad2419336,Elizabeth Smith,joshua58@example.net,30492331910656,2025-06-02 22:58:34,2853.29,Browningfurt,9.178.161.33,0
72b74db9-ce25-4124-b127-d0d071dac931,Joseph Hughes,thomas67@example.net,3566273945186826,2025-05-15 04:53:12,1145.45,North Michaelport,126.35.230.108,0
cf02ca45-9580-410f-9e7f-fc05ff2408de,Jeffrey Long,vickie49@example.org,3579695593358692,2025-05-13 20:47:54,879.04,West Tracyfurt,24.21.222.197,0
c7258804-a18b-459e-a532-2984b47ef303,Justin Henderson,danielleriley@example.com,4511216507030126,2025-06-05 04:33:30,3370.6,New Stephanieside,159.195.71.229,0
252cac4f-f146-4729-bdf7-62f59382aaf7,Andrew Oliver,kbrown@example.org,213157932857825,2025-06-07 07:51:20,3934.85,West Leslie,97.214.118.186,0
03bc76e9-efac-4bd2-8e30-423c6e4119a5,Robert Rojas,flowersjacqueline@example.org,36969619018553,2025-05-30 07:11:04,2981.08,South Vickiehaven,23.89.12.3,0
d0d94272-7ed9-4996-9048-256d82de0b48,Scott Dickerson,zcastillo@example.net,6011444439732011,2025-05-22 15:09:46,2837.05,Snowfurt,178.229.90.27,1
2ad77a55-703d-4c86-9d1a-f801d01d6f21,Jacob Williams,hparker@example.org,3565418626913417,2025-05-14 02:58:57,812.82,East Sarahside,76.95.238.108,0
20ccc517-4263-4ec5-b5af-449000324e51,Stephanie Stanley,sheri22@example.org,180069676834176,2025-05-28 16:12:54,3992.38,North William,89.95.196.208,0
d2f67f99-35dd-40d1-8314-ba302936a463,Devon Rivas,james96@example.org,2353998625292077,2025-05-13 21:36:32,4899.95,Gloverside,82.132.203.198,0
2649e25a-1e2d-40f6-b5ce-1da548aa1bf8,Barbara Garrett,rnewton@example.net,4219186019636,2025-05-11 17:56:21,375.46,East Karen,202.175.155.89,0
630a0305-b3a9-4fa4-a8a5-16d551d39d25,Michael Robbins,michaelfrank@example.com,6011657373873562,2025-05-11 01:10:57,4101.78,Port Annetteburgh,49.195.155.203,0
41c937ec-7602-4ba8-b0d5-d7d8a36ca3ac,Karen Garner,paul35@example.net,4832626573523,2025-05-31 20:30:54,4999.99,West Jesse,50.222.250.73,0
eef064c1-0167-4b00-9d9b-f661659d43e4,Marissa Scott,sarmstrong@example.net,180057903011205,2025-05-31 22:08:36,3444.44,West Jamesstad,82.253.74.95,0
49b3c3de-89cc-4481-828f-b30ee6b1f5dd,William Foster,rcline@example.net,4386317622265521417,2025-05-25 20:10:24,3848.52,Stokesview,164.98.48.245,0
98d1ce2e-141f-4a2d-a816-657a88be5ad0,Mark Davis,amy93@example.net,6564144227685410,2025-05-29 08:09:46,2772.54,Amyside,175.42.201.147,0
